x,20,30,40,50,60,70
"10,64","1,59312","1,56887","1,54463","1,5224","1,50018","1,47998"
"10,65","1,59313","1,56888","1,54464","1,52241","1,50019","1,47999"
"10,66","1,59315","1,5689","1,54465","1,52242","1,5002","1,48"
"10,67","1,59316","1,56891","1,54466","1,52244","1,50021","1,48001"
"10,68","1,59318","1,56892","1,54467","1,52245","1,50022","1,48002"
"10,69","1,59319","1,56893","1,54468","1,52246","1,50023","1,48002"
"53,53","1,63957","1,61026","1,58323","1,56109","1,5346","1,51213"
"57,83","1,64261","1,61332","1,58624","1,56406","1,5374","1,51488"
"62,13","1,64545","1,61619","1,58908","1,56686","1,54008","1,51751"
"62,14","1,64546","1,6162","1,58909","1,56687","1,54008","1,51751"
"66,45","1,64812","1,61891","1,59176","1,56951","1,54263","1,52003"
"70,75","1,65063","1,62149","1,59429","1,572","1,54506","1,52244"
"126,46","1,67593","1,64794","1,62","1,59669","1,56968","1,54644"
"130,76","1,67756","1,64967","1,62172","1,59823","1,57122","1,54792"
"135,07","1,67917","1,65138","1,62342","1,59973","1,57272","1,54935"
"139,37","1,68076","1,65307","1,62511","1,6012","1,57417","1,55075"
"147,96","1,68387","1,65636","1,62845","1,60405","1,57697","1,55345"
"152,26","1,6854","1,65798","1,63011","1,60544","1,57832","1,55476"
"212,27","1,70622","1,67861","1,65111","1,62285","1,59466","1,57073"
"216,57","1,70775","1,67997","1,65243","1,62401","1,59575","1,57177"
"220,88","1,70929","1,68131","1,65372","1,62516","1,59683","1,57282"
"229,47","1,71239","1,68396","1,6562","1,62746","1,59901","1,57488"
"238,06","1,71551","1,68655","1,65859","1,62975","1,60121","1,57694"
"246,66","1,71863","1,6891","1,66089","1,63203","1,60344","1,57899"
"298,08","1,73652","1,70381","1,67371","1,64533","1,617","1,59133"
"306,67","1,73925","1,70623","1,67582","1,64748","1,61919","1,59336"
"315,27","1,7419","1,70865","1,67796","1,64961","1,62134","1,59537"
"323,86","1,74448","1,71106","1,68013","1,6517","1,62343","1,59735"
"332,46","1,747","1,71348","1,68233","1,65377","1,62545","1,5993"
"341,05","1,74948","1,71589","1,68455","1,65581","1,6274","1,60121"
"388,18","1,76278","1,72897","1,69681","1,66654","1,63718","1,61117"
"401,07","1,76648","1,73249","1,70007","1,66935","1,63972","1,61377"
"409,66","1,76898","1,73481","1,7022","1,6712","1,6414","1,61549"
"422,55","1,77274","1,73826","1,70531","1,67392","1,64394","1,61804"
"431,14","1,77527","1,74053","1,70734","1,67571","1,64565","1,61973"
"439,74","1,7778","1,74278","1,70933","1,67749","1,64739","1,62142"
"478,28","1,78904","1,75256","1,71795","1,68532","1,65536","1,62887"
"495,46","1,79393","1,75673","1,72166","1,68881","1,65893","1,63208"
"508,35","1,79755","1,75978","1,72442","1,69145","1,66157","1,63443"
"521,23","1,80115","1,76277","1,72715","1,69412","1,66416","1,6367"
"529,83","1,80353","1,76476","1,72896","1,69593","1,66585","1,63817"
"538,42","1,8059","1,76674","1,73078","1,69777","1,66751","1,6396"
"572,67","1,8153","1,77475","1,73805","1,70516","1,67387","1,64498"
"589,85","1,82001","1,77895","1,74177","1,70887","1,67698","1,6476"
"602,74","1,82353","1,78221","1,74462","1,71162","1,67931","1,64956"
"615,63","1,82703","1,78555","1,7475","1,71432","1,68165","1,65156"
"628,52","1,8305","1,78893","1,75043","1,71698","1,68403","1,65362"
"641,4","1,83394","1,79231","1,75336","1,71959","1,68645","1,65576"
"662,77","1,83954","1,79785","1,75823","1,72383","1,69052","1,65952"
"684,25","1,84503","1,80319","1,76306","1,728","1,69457","1,6635"
"701,43","1,84938","1,80723","1,76684","1,73128","1,69773","1,66676"
"718,61","1,85374","1,81111","1,7705","1,73452","1,70076","1,67"
"727,2","1,85594","1,81302","1,77229","1,73613","1,70221","1,6716"
"740,09","1,85927","1,81586","1,77495","1,73853","1,70431","1,67394"
"757,17","1,86378","1,81961","1,77841","1,74169","1,70697","1,67692"
"782,93","1,87082","1,82541","1,78358","1,74642","1,71087","1,68119"
"800,11","1,87563","1,82944","1,78704","1,74956","1,7135","1,68395"
"817,29","1,88047","1,83356","1,79052","1,75271","1,71623","1,68668"
"830,18","1,8841","1,83668","1,79315","1,75507","1,71837","1,68873"
"838,78","1,8865","1,83874","1,79491","1,75665","1,71987","1,6901"
"851,56","1,89004","1,84178","1,79754","1,75901","1,72219","1,69216"
"877,33","1,89698","1,84763","1,80283","1,76376","1,72705","1,69633"
"898,8","1,90258","1,85216","1,80724","1,76772","1,73113","1,69977"
"915,98","1,90694","1,85563","1,81074","1,77089","1,73429","1,70244"
"928,87","1,91013","1,8582","1,81337","1,77326","1,73656","1,70438"
"941,76","1,91327","1,86077","1,81599","1,77563","1,7387","1,70626"
"945,95","1,91428","1,86161","1,81685","1,7764","1,73937","1,70686"
"976,01","1,92135","1,86783","1,823","1,78192","1,74401","1,71095"
"997,49","1,92633","1,8726","1,82744","1,78588","1,74726","1,71379"
"1014,67","1,93035","1,8766","1,83103","1,78907","1,74992","1,7161"
"1031,85","1,93443","1,88071","1,83463","1,79227","1,75272","1,7185"
"1040,35","1,9365","1,88277","1,83641","1,79385","1,75417","1,71974"
"1044,74","1,93757","1,88384","1,83732","1,79467","1,75493","1,7204"
"1070,41","1,94403","1,89005","1,84258","1,79943","1,75961","1,7245"
"1096,17","1,95069","1,89615","1,84764","1,80416","1,76449","1,72885"
"1113,35","1,95518","1,90011","1,85085","1,80725","1,76773","1,73175"
"1130,54","1,95965","1,90398","1,85398","1,81029","1,7709","1,73456"
"1134,74","1,96073","1,90491","1,85474","1,81103","1,77165","1,73522"
"1143,43","1,96297","1,90682","1,8563","1,81255","1,77318","1,73657"
"1169,09","1,96954","1,91227","1,86095","1,81703","1,77752","1,74026"
"1194,86","1,97612","1,91749","1,86582","1,82157","1,78168","1,74372"
"1216,33","1,98164","1,92177","1,87013","1,82543","1,78505","1,74656"
"1229,13","1,98497","1,92433","1,87278","1,82779","1,78705","1,74829"
"1229,22","1,985","1,92435","1,8728","1,8278","1,78706","1,7483"
"1246,41","1,98952","1,92787","1,87639","1,83101","1,78974","1,75071"
"1267,78","1,99517","1,93247","1,88084","1,83503","1,79307","1,75389"
"1293,55","2,00185","1,93844","1,88602","1,8398","1,79711","1,75793"
"1315,02","2,00718","1,94362","1,89008","1,84361","1,80049","1,76139"
"1323,53","2,00921","1,94567","1,89164","1,84506","1,80184","1,76276"
"1332,2","2,01123","1,94776","1,89321","1,84652","1,80322","1,76415"
"1349,38","2,01511","1,9518","1,8963","1,84932","1,80596","1,76687"
"1362,17","2,01793","1,95469","1,8986","1,85137","1,80801","1,76884"
"1392,23","2,02454","1,96101","1,9042","1,85621","1,81278","1,77328"
"1413,71","2,02942","1,96531","1,90846","1,85977","1,81613","1,77632"
"1422,21","2,03143","1,967","1,91019","1,86123","1,81743","1,7775"
"1435,18","2,03461","1,96959","1,91287","1,86349","1,81938","1,77927"
"1448,07","2,03788","1,97221","1,91556","1,86578","1,82128","1,78101"
"1460,86","2,0412","1,97489","1,91823","1,86807","1,82312","1,78272"
"1490,92","2,0491","1,98153","1,9244","1,87346","1,82737","1,78673"
"1516,6","2,05567","1,98742","1,92942","1,87794","1,83101","1,79023"
"1516,69","2,05569","1,98744","1,92944","1,87795","1,83102","1,79024"
"1533,87","2,05986","1,99138","1,93267","1,88083","1,83353","1,79265"
"1551,05","2,06389","1,99525","1,9358","1,88363","1,8361","1,79515"
"1559,54","2,06585","1,99711","1,93732","1,88499","1,8374","1,79643"
"1589,61","2,0728","2,00343","1,94258","1,88983","1,84209","1,8011"
1611,"2,07789","2,00776","1,94625","1,89337","1,84551","1,80452"
"1615,37","2,07897","2,00863","1,947","1,89412","1,84621","1,80522"
"1636,85","2,08437","2,01294","1,95068","1,89786","1,84969","1,80863"
"1654,03","2,08882","2,01644","1,95368","1,90092","1,85248","1,81132"
"1658,23","2,08991","2,01731","1,95443","1,90168","1,85317","1,81196"
"1692,58","2,09886","2,02462","1,96076","1,90783","1,85879","1,81705"
"1705,39","2,10213","2,0274","1,96327","1,91007","1,86089","1,81888"
"1718,35","2,10538","2,03021","1,96589","1,9123","1,86302","1,82071"
"1735,54","2,10957","2,03391","1,96944","1,91515","1,86585","1,82309"
"1752,62","2,11363","2,03751","1,97301","1,9179","1,86865","1,82545"
"1752,72","2,11365","2,03753","1,97303","1,91792","1,86867","1,82546"
"1791,27","2,12246","2,04536","1,98097","1,9241","1,87488","1,83074"
"1799,79","2,12435","2,04707","1,98265","1,92551","1,87621","1,83191"
"1817,04","2,12814","2,05056","1,98597","1,92846","1,87886","1,83428"
"1838,52","2,13285","2,05499","1,98997","1,93234","1,88201","1,83723"
"1851,31","2,13567","2,05771","1,99229","1,93474","1,88381","1,83899"
"1855,7","2,13665","2,05866","1,99308","1,93557","1,88441","1,8396"
"1889,96","2,14452","2,06634","1,99915","1,94201","1,88902","1,84435"
"1898,47","2,14657","2,06829","2,00064","1,94357","1,89015","1,84553"
"1915,73","2,15088","2,07225","2,00368","1,94664","1,89249","1,84791"
"1941,5","2,15756","2,07806","2,0083","1,95093","1,89615","1,85143"
1950,"2,15979","2,07993","2,00986","1,95229","1,89743","1,85258"
"1958,68","2,16207","2,08181","2,01148","1,95365","1,89877","1,85374"
"1988,64","2,16977","2,08806","2,01733","1,95823","1,90363","1,8577"
"1992,86","2,17081","2,08892","2,01819","1,95887","1,90434","1,85826"
"2018,71","2,17699","2,09413","2,02362","1,9628","1,9087","1,86172"
"2040,19","2,18195","2,09842","2,02819","1,96615","1,91231","1,86472"
"2048,68","2,18391","2,10013","2,02997","1,9675","1,91372","1,86594"
"2061,66","2,18691","2,10276","2,03262","1,96959","1,91585","1,86789"
"2087,26","2,19303","2,10799","2,03752","1,97381","1,91996","1,87195"
"2087,33","2,19305","2,108","2,03753","1,97383","1,91997","1,87196"
"2117,4","2,20071","2,11418","2,04257","1,97896","1,92464","1,87698"
"2143,16","2,20747","2,11947","2,04651","1,98349","1,92848","1,88128"
"2147,37","2,20857","2,12033","2,04714","1,98424","1,92909","1,88197"
"2160,35","2,21193","2,12298","2,04908","1,98654","1,93095","1,88405"
"2181,65","2,21727","2,1273","2,05232","1,99033","1,93396","1,8873"
"2190,31","2,21936","2,12906","2,05369","1,99187","1,93518","1,88857"
"2220,37","2,22629","2,1352","2,05875","1,99714","1,93945","1,89274"
"2241,85","2,23106","2,13965","2,06266","2,00081","1,94262","1,89554"
"2246,05","2,23198","2,14053","2,06344","2,00152","1,94325","1,89607"
"2263,33","2,23576","2,14419","2,06676","2,00439","1,94592","1,89819"
"2280,34","2,23949","2,14784","2,07012","2,00716","1,94861","1,9002"
2289,"2,24141","2,14971","2,07187","2,00856","1,94999","1,9012"
"2319,06","2,24824","2,15619","2,07805","2,01331","1,95477","1,90464"
"2340,45","2,25327","2,16073","2,08248","2,01662","1,95811","1,90713"
"2344,83","2,25432","2,16165","2,08338","2,0173","1,95878","1,90765"
"2366,31","2,25959","2,16612","2,08779","2,02062","1,96199","1,91031"
"2374,73","2,26171","2,16785","2,08949","2,02193","1,96321","1,91141"
"2387,68","2,26504","2,17049","2,09207","2,02396","1,96507","1,91315"
"2422,04","2,27402","2,17747","2,09864","2,02947","1,96991","1,91803"
"2439,14","2,27846","2,18093","2,10179","2,03232","1,9723","1,92057"
"2443,52","2,27958","2,18183","2,10259","2,03307","1,97292","1,92122"
2465,"2,28495","2,1862","2,10646","2,03677","1,97598","1,92445"
"2469,12","2,28595","2,18704","2,10719","2,03748","1,97658","1,92507"
"2486,37","2,29002","2,19057","2,11025","2,04048","1,9791","1,92766"
"2516,44","2,29681","2,19674","2,11556","2,04563","1,98366","1,93216"
"2537,82","2,30152","2,20113","2,11934","2,04917","1,98705","1,93536"
"2537,92","2,30154","2,20115","2,11935","2,04919","1,98706","1,93538"
"2559,4","2,30629","2,20557","2,12314","2,05268","1,99059","1,9386"
"2567,81","2,30817","2,2073","2,12462","2,05405","1,99199","1,93986"
"2589,35","2,3131","2,21172","2,12843","2,05754","1,99559","1,94308"
"2615,13","2,31915","2,21699","2,13302","2,06179","1,99983","1,94685"
"2636,51","2,32425","2,22134","2,13684","2,06542","2,00321","1,94986"
"2636,61","2,32427","2,22136","2,13686","2,06543","2,00322","1,94987"
"2658,09","2,32941","2,2257","2,14073","2,06914","2,00644","1,95274"
"2662,2","2,33039","2,22653","2,14147","2,06986","2,00704","1,95326"
"2679,45","2,33449","2,23003","2,14459","2,07284","2,0095","1,95541"
"2709,52","2,34159","2,23617","2,15006","2,07795","2,01372","1,959"
"2735,19","2,34761","2,24154","2,15477","2,08217","2,01735","1,9621"
"2735,3","2,34764","2,24156","2,15479","2,08219","2,01737","1,96211"
"2756,6","2,35261","2,24612","2,15874","2,08563","2,02049","1,96484"
"2756,78","2,35265","2,24616","2,15877","2,08566","2,02051","1,96486"
"2778,14","2,35764","2,25079","2,16278","2,08913","2,02372","1,96781"
"2808,21","2,36467","2,25726","2,1685","2,09411","2,02828","1,97218"
"2829,59","2,36972","2,26174","2,17263","2,0978","2,03149","1,97532"
"2829,69","2,36974","2,26176","2,17265","2,09781","2,03151","1,97534"
"2850,99","2,37483","2,26605","2,17678","2,10154","2,03464","1,97838"
"2855,47","2,37591","2,26693","2,17764","2,10232","2,03529","1,979"
"2872,54","2,38006","2,27024","2,18096","2,10528","2,03775","1,98129"
"2902,61","2,38746","2,27593","2,18677","2,11027","2,04202","1,98507"
"2923,98","2,39278","2,27992","2,19089","2,11357","2,04503","1,98762"
"2928,38","2,39388","2,28074","2,19173","2,11423","2,04565","1,98813"
"2941,1","2,39705","2,28311","2,19418","2,11608","2,04744","1,98961"
"2954,16","2,40031","2,28556","2,19668","2,11794","2,04928","1,99112"
"2966,93","2,4035","2,28797","2,19914","2,11972","2,05109","1,9926"
"3001,3","2,412","2,29465","2,20574","2,12442","2,05601","1,99665"
